,ActualNumberQuarters,ActualNumberofCore,ActualStartQuarter,EnrollmentType,JobType,PreferedMajor,PreferedNumberQuarters,PreferedNumberofCore,PreferedSchool,PreferedStartQuarter,englishSequenceBreak,mathSequenceBreak,Rating,ActualSummerPref_no,ActualSummerPref_yes,SummerPref_no,SummerPref_yes
24819,27,6.0,5,0,1,3,11,2.0,7,0,38.0,38.0,1,1,0,1,0
24820,21,5.0,4,0,2,4,13,3.0,0,2,56.0,99.0,3,1,0,1,0
24821,14,1.0,4,0,2,12,25,2.0,8,4,68.0,99.0,3,0,1,0,1
24822,26,0.0,4,0,0,8,8,6.0,2,4,68.0,34.0,3,1,0,1,0
24823,4,2.0,0,0,2,4,26,2.0,4,6,61.0,3.0,1,0,1,0,1
24824,29,7.0,4,1,0,3,27,2.0,8,4,44.0,63.0,3,0,1,0,1
24825,13,1.0,4,0,2,12,4,6.0,2,4,64.0,81.0,3,0,1,0,1
24826,17,2.0,2,1,0,0,13,5.0,8,4,74.0,18.0,2,0,1,0,1
24827,15,6.0,0,0,1,8,3,5.0,4,6,95.0,94.0,3,0,1,0,1
24828,15,7.0,4,1,2,9,12,3.0,3,0,95.0,52.0,3,1,0,1,0
24829,23,6.0,2,0,0,6,25,5.0,3,0,58.0,58.0,2,0,1,0,1
24830,10,5.0,0,0,1,3,16,1.0,3,2,89.0,51.0,3,1,0,1,0
24831,16,2.0,4,1,0,9,7,3.0,6,0,45.0,16.0,0,1,0,1,0
24832,11,1.0,5,1,0,3,16,1.0,6,4,77.0,0.0,1,1,0,1,0
24833,28,2.0,0,1,2,3,9,1.0,8,0,84.0,83.0,3,0,1,0,1
24834,25,5.0,2,0,1,3,16,3.0,1,6,97.0,48.0,3,1,0,1,0
24835,5,6.0,5,1,1,3,8,5.0,0,2,30.0,80.0,3,0,1,0,1
24836,6,3.0,4,0,0,12,20,3.0,7,6,50.0,100.0,3,0,1,0,1
24837,15,6.0,4,0,1,3,6,5.0,8,0,36.0,0.0,0,0,1,0,1
24838,14,4.0,2,1,2,6,2,6.0,7,2,82.0,67.0,3,1,0,1,0
24839,9,6.0,0,1,1,3,15,6.0,2,2,32.0,1.0,0,1,0,1,0
24840,5,0.0,5,0,2,10,29,6.0,8,2,76.0,87.0,3,1,0,1,0
24841,17,0.0,4,0,2,3,15,2.0,4,0,43.0,69.0,1,0,1,0,1
24842,3,6.0,2,0,2,4,20,2.0,5,0,97.0,84.0,4,1,0,1,0
24843,12,4.0,2,0,1,10,4,1.0,0,0,35.0,42.0,1,0,1,0,1
24844,18,0.0,4,1,2,4,15,6.0,1,2,31.0,75.0,2,0,1,0,1
24845,1,4.0,0,0,2,10,22,4.0,1,0,31.0,33.0,1,1,0,1,0
24846,19,0.0,5,1,1,0,3,6.0,3,2,85.0,89.0,4,0,1,0,1
24847,24,4.0,4,0,0,10,6,3.0,5,0,94.0,78.0,4,1,0,1,0
24848,1,4.0,4,1,2,9,5,5.0,8,0,72.0,83.0,4,0,1,0,1
24849,8,7.0,5,1,0,3,3,5.0,0,4,46.0,66.0,1,0,1,0,1
24850,10,3.0,2,0,0,8,22,6.0,6,6,56.0,69.0,3,1,0,1,0
24851,21,4.0,4,1,2,10,7,6.0,4,4,89.0,25.0,3,0,1,0,1
24852,28,6.0,5,0,2,8,28,6.0,6,0,48.0,78.0,2,0,1,0,1
24853,5,2.0,0,1,0,0,14,3.0,3,0,50.0,83.0,3,0,1,0,1
24854,11,7.0,5,1,0,4,28,6.0,1,2,43.0,14.0,3,0,1,0,1
24855,28,1.0,5,1,2,10,17,2.0,4,6,38.0,84.0,3,1,0,1,0
24856,22,6.0,2,1,2,6,4,2.0,7,0,49.0,28.0,0,0,1,0,1
24857,15,3.0,4,1,2,10,14,2.0,0,2,57.0,28.0,1,0,1,0,1
24858,23,0.0,4,0,1,4,12,5.0,3,6,65.0,16.0,3,1,0,1,0
24859,18,7.0,0,0,2,12,13,4.0,6,0,84.0,66.0,4,1,0,1,0
24860,7,5.0,2,0,0,9,28,5.0,0,2,87.0,97.0,5,0,1,0,1
24861,12,7.0,4,1,2,4,27,4.0,3,6,30.0,79.0,2,0,1,0,1
24862,28,0.0,0,1,1,0,14,5.0,2,2,39.0,45.0,1,1,0,1,0
24863,26,3.0,0,0,2,0,11,3.0,5,6,85.0,98.0,5,0,1,0,1
24864,8,0.0,2,0,0,4,23,3.0,8,0,70.0,51.0,2,1,0,1,0
24865,12,6.0,2,0,0,9,22,4.0,1,6,54.0,97.0,3,0,1,0,1
24866,25,0.0,5,1,2,0,1,2.0,1,6,93.0,47.0,3,1,0,1,0
24867,3,2.0,5,0,1,9,14,5.0,1,6,96.0,5.0,2,0,1,0,1
24868,23,4.0,2,1,1,6,6,6.0,5,0,50.0,3.0,1,0,1,0,1
24869,13,4.0,5,1,0,0,11,1.0,3,4,42.0,55.0,2,1,0,1,0
24870,16,3.0,5,0,1,8,27,5.0,7,0,58.0,31.0,3,1,0,1,0
24871,5,4.0,4,1,0,9,24,4.0,2,6,55.0,52.0,2,1,0,1,0
24872,20,1.0,5,1,0,9,7,6.0,5,4,47.0,14.0,0,1,0,1,0
24873,19,1.0,0,0,1,3,3,1.0,6,0,81.0,99.0,5,0,1,0,1
24874,20,2.0,0,0,0,6,7,1.0,7,0,92.0,95.0,3,0,1,0,1
24875,30,1.0,0,0,2,6,2,5.0,3,4,47.0,86.0,2,1,0,1,0
24876,21,5.0,4,0,2,9,15,2.0,6,0,81.0,45.0,3,1,0,1,0
24877,7,3.0,0,0,1,6,6,6.0,8,4,74.0,36.0,3,1,0,1,0
24878,25,1.0,5,1,0,12,15,3.0,7,2,43.0,37.0,1,0,1,0,1
24879,21,0.0,4,1,2,10,21,5.0,5,4,40.0,36.0,1,1,0,1,0
24880,25,5.0,0,1,2,6,1,5.0,0,6,44.0,89.0,2,0,1,0,1
24881,16,3.0,4,1,0,8,20,1.0,4,4,85.0,81.0,5,1,0,1,0
24882,17,5.0,5,0,1,3,20,4.0,1,4,34.0,85.0,2,1,0,1,0
24883,4,5.0,2,1,1,8,10,6.0,5,2,91.0,10.0,2,1,0,1,0
24884,29,7.0,0,0,1,9,19,6.0,1,0,74.0,56.0,3,1,0,1,0
24885,25,3.0,5,0,0,3,15,6.0,0,0,83.0,81.0,5,0,1,0,1
24886,24,5.0,4,1,0,10,29,3.0,1,2,80.0,58.0,3,1,0,1,0
24887,8,1.0,4,0,2,4,14,2.0,8,6,48.0,54.0,1,0,1,0,1
24888,2,1.0,4,1,2,4,26,3.0,4,6,93.0,41.0,3,0,1,0,1
24889,2,2.0,2,0,1,0,22,6.0,1,2,77.0,35.0,3,0,1,0,1
24890,23,3.0,0,0,2,3,22,6.0,1,0,37.0,80.0,2,1,0,1,0
24891,29,4.0,5,1,1,9,11,1.0,8,4,72.0,45.0,2,1,0,1,0
24892,21,7.0,5,0,0,4,4,1.0,0,4,58.0,99.0,3,1,0,1,0
24893,22,2.0,0,1,0,9,25,2.0,2,2,99.0,78.0,4,0,1,0,1
24894,7,2.0,5,0,0,12,29,2.0,1,4,84.0,62.0,3,0,1,0,1
24895,25,7.0,0,0,0,8,8,3.0,0,2,52.0,28.0,1,0,1,0,1
24896,2,0.0,2,0,1,10,28,5.0,4,2,52.0,93.0,4,1,0,1,0
24897,26,1.0,4,1,1,6,12,6.0,8,2,32.0,69.0,2,1,0,1,0
24898,7,2.0,2,0,0,10,14,6.0,8,6,82.0,73.0,4,1,0,1,0
24899,13,5.0,2,0,0,0,11,6.0,8,2,52.0,95.0,4,1,0,1,0
24900,12,3.0,2,1,1,9,16,1.0,6,2,49.0,39.0,1,1,0,1,0
24901,16,5.0,2,0,0,0,11,2.0,6,4,35.0,20.0,0,1,0,1,0
24902,23,6.0,0,1,0,8,23,5.0,1,2,52.0,38.0,3,0,1,0,1
24903,18,4.0,4,0,0,3,16,3.0,8,4,77.0,94.0,4,1,0,1,0
24904,12,4.0,2,1,0,6,23,1.0,3,2,56.0,5.0,3,1,0,1,0
24905,12,1.0,0,1,2,10,3,4.0,3,2,38.0,48.0,1,0,1,0,1
24906,18,7.0,0,0,1,12,23,5.0,4,4,77.0,39.0,2,1,0,1,0
24907,4,6.0,2,1,1,0,28,4.0,8,6,42.0,36.0,1,1,0,1,0
24908,18,2.0,0,1,2,8,6,4.0,5,0,38.0,27.0,0,0,1,0,1
24909,25,2.0,5,1,1,6,8,6.0,5,6,80.0,87.0,5,0,1,0,1
24910,18,2.0,5,1,1,8,30,5.0,8,6,86.0,93.0,5,1,0,1,0
24911,3,2.0,5,0,0,0,20,3.0,4,6,84.0,81.0,3,0,1,0,1
24912,5,7.0,5,1,2,10,20,2.0,4,4,73.0,43.0,2,1,0,1,0
24913,15,6.0,0,0,1,8,15,1.0,0,0,93.0,90.0,5,1,0,1,0
24914,3,5.0,2,1,0,0,18,6.0,4,6,47.0,80.0,2,0,1,0,1
24915,23,3.0,5,0,0,0,13,1.0,3,0,40.0,83.0,2,1,0,1,0
24916,3,2.0,0,1,2,0,16,5.0,7,2,58.0,72.0,3,0,1,0,1
24917,24,7.0,0,1,0,9,5,4.0,8,6,74.0,50.0,3,1,0,1,0
24918,6,5.0,0,0,0,8,4,6.0,4,6,40.0,86.0,2,1,0,1,0
24919,15,7.0,5,0,1,0,6,3.0,7,2,59.0,33.0,2,1,0,1,0
24920,24,3.0,2,1,0,12,27,5.0,7,6,66.0,8.0,1,0,1,0,1
24921,18,2.0,0,1,0,10,25,3.0,5,2,34.0,94.0,3,0,1,0,1
24922,1,7.0,4,1,2,9,15,3.0,6,0,85.0,99.0,5,1,0,1,0
24923,28,3.0,4,0,2,10,27,6.0,8,4,39.0,34.0,1,0,1,0,1
24924,5,3.0,0,0,0,3,12,4.0,0,4,60.0,49.0,2,1,0,1,0
24925,25,4.0,4,0,2,3,25,2.0,0,2,30.0,17.0,0,1,0,1,0
24926,18,1.0,0,0,0,8,2,1.0,0,4,74.0,45.0,2,1,0,1,0
24927,24,1.0,4,1,2,3,14,5.0,0,4,68.0,58.0,2,0,1,0,1
24928,20,0.0,2,0,2,6,15,1.0,3,2,72.0,58.0,3,0,1,0,1
24929,18,1.0,0,0,2,10,25,6.0,2,6,71.0,67.0,3,1,0,1,0
24930,14,2.0,4,0,2,0,26,2.0,3,4,44.0,8.0,0,1,0,1,0
24931,4,6.0,2,1,0,0,27,1.0,2,2,63.0,10.0,1,0,1,0,1
24932,13,6.0,0,1,2,6,22,1.0,4,4,73.0,78.0,4,1,0,1,0
24933,17,5.0,0,1,0,9,13,6.0,4,6,86.0,73.0,5,0,1,0,1
24934,5,1.0,5,1,2,9,28,2.0,3,6,40.0,24.0,0,0,1,0,1
24935,25,7.0,4,0,0,0,28,4.0,7,0,47.0,80.0,2,0,1,0,1
24936,8,1.0,0,1,1,3,23,1.0,4,2,65.0,98.0,3,1,0,1,0
24937,28,6.0,4,0,0,6,10,6.0,2,6,67.0,26.0,3,0,1,0,1
24938,27,2.0,0,0,1,4,28,2.0,2,6,58.0,39.0,3,0,1,0,1
24939,7,5.0,2,1,0,4,24,5.0,5,4,33.0,69.0,2,0,1,0,1
24940,16,2.0,2,0,1,4,14,2.0,3,2,80.0,71.0,3,0,1,0,1
24941,10,5.0,0,1,0,4,30,6.0,7,6,60.0,76.0,3,0,1,0,1
24942,21,0.0,5,1,2,9,8,5.0,7,2,93.0,9.0,3,0,1,0,1
24943,29,6.0,4,1,1,3,22,6.0,8,4,36.0,62.0,3,1,0,1,0
24944,28,7.0,4,1,2,8,15,1.0,8,0,30.0,35.0,1,0,1,0,1
24945,29,2.0,5,1,0,8,6,2.0,3,0,76.0,13.0,3,0,1,0,1
24946,13,0.0,4,1,1,0,20,1.0,4,2,72.0,67.0,3,0,1,0,1
24947,18,0.0,0,1,1,0,29,4.0,8,6,35.0,77.0,2,0,1,0,1
24948,18,6.0,2,1,2,6,7,1.0,6,4,67.0,33.0,2,1,0,1,0
24949,26,1.0,0,1,0,4,15,2.0,6,6,53.0,98.0,4,1,0,1,0
24950,20,1.0,4,1,0,0,8,3.0,6,2,78.0,75.0,4,1,0,1,0
24951,7,5.0,0,0,2,0,20,2.0,1,0,83.0,35.0,3,1,0,1,0
24952,23,1.0,0,1,2,9,29,1.0,7,0,52.0,30.0,1,0,1,0,1
24953,16,1.0,2,0,2,9,27,4.0,7,2,90.0,66.0,3,0,1,0,1
24954,4,2.0,2,1,1,8,3,6.0,2,0,74.0,40.0,2,0,1,0,1
24955,13,0.0,5,1,1,3,24,1.0,8,4,64.0,81.0,3,0,1,0,1
24956,14,3.0,5,0,1,4,14,6.0,2,0,60.0,0.0,1,1,0,1,0
24957,4,2.0,5,1,2,12,20,4.0,3,2,82.0,31.0,3,1,0,1,0
24958,10,2.0,2,1,2,12,10,3.0,6,0,70.0,86.0,4,0,1,0,1
24959,4,6.0,0,0,0,3,4,4.0,7,2,89.0,26.0,2,0,1,0,1
24960,29,5.0,2,1,0,6,19,2.0,6,4,96.0,4.0,2,1,0,1,0
24961,27,6.0,5,0,2,10,20,3.0,0,4,44.0,13.0,3,0,1,0,1
24962,14,3.0,2,0,1,8,14,5.0,5,2,72.0,56.0,3,0,1,0,1
24963,2,5.0,5,0,0,4,8,4.0,0,2,60.0,56.0,2,0,1,0,1
24964,2,4.0,0,1,1,10,16,6.0,7,2,52.0,25.0,1,0,1,0,1
24965,21,3.0,5,1,1,9,3,4.0,5,6,88.0,71.0,5,1,0,1,0
24966,1,6.0,0,1,0,9,25,5.0,3,6,100.0,73.0,4,1,0,1,0
24967,14,6.0,2,0,2,6,3,6.0,1,2,85.0,21.0,3,1,0,1,0
24968,19,6.0,0,1,0,9,20,2.0,2,0,31.0,85.0,3,0,1,0,1
24969,27,6.0,0,0,0,0,10,5.0,0,0,50.0,99.0,4,1,0,1,0
24970,20,6.0,2,1,2,12,14,2.0,2,0,90.0,69.0,4,0,1,0,1
24971,15,6.0,2,1,0,9,7,2.0,4,0,41.0,15.0,0,0,1,0,1
24972,13,2.0,0,0,1,10,3,3.0,2,4,66.0,45.0,3,1,0,1,0
24973,24,6.0,4,1,2,6,25,4.0,4,6,76.0,86.0,4,0,1,0,1
24974,27,4.0,0,1,2,0,27,3.0,7,6,72.0,78.0,4,1,0,1,0
24975,21,0.0,4,0,0,6,13,4.0,5,4,66.0,54.0,2,0,1,0,1
24976,21,7.0,0,1,2,9,19,2.0,8,0,64.0,51.0,2,0,1,0,1
24977,26,5.0,0,0,2,8,15,3.0,6,4,34.0,61.0,2,1,0,1,0
24978,10,2.0,5,0,2,12,20,1.0,8,4,59.0,56.0,2,0,1,0,1
24979,18,5.0,0,1,1,6,2,2.0,2,2,52.0,57.0,3,1,0,1,0
24980,23,5.0,5,1,2,0,28,3.0,5,2,70.0,72.0,4,0,1,0,1
24981,29,2.0,5,0,2,0,23,4.0,5,2,48.0,16.0,0,1,0,1,0
24982,28,4.0,4,0,0,9,26,2.0,5,2,63.0,50.0,1,1,0,1,0
24983,26,6.0,4,0,1,0,20,5.0,6,6,85.0,22.0,2,1,0,1,0
24984,2,3.0,4,0,0,12,6,1.0,6,2,39.0,100.0,3,0,1,0,1
24985,26,1.0,5,1,0,4,6,3.0,1,4,50.0,10.0,1,0,1,0,1
24986,18,2.0,5,0,1,10,18,3.0,0,6,81.0,81.0,5,0,1,0,1
24987,26,1.0,2,0,0,3,13,1.0,0,2,33.0,52.0,1,1,0,1,0
24988,18,3.0,2,1,1,0,1,3.0,8,4,85.0,80.0,4,1,0,1,0
24989,27,6.0,0,0,1,6,26,6.0,4,0,96.0,29.0,2,0,1,0,1
24990,17,2.0,0,1,2,4,17,3.0,0,0,80.0,74.0,5,1,0,1,0
24991,15,7.0,5,0,2,8,19,6.0,7,0,60.0,75.0,3,1,0,1,0
24992,29,3.0,5,1,0,4,15,5.0,0,6,63.0,13.0,3,0,1,0,1
24993,22,5.0,4,1,2,8,14,6.0,2,2,77.0,55.0,3,0,1,0,1
24994,27,4.0,2,0,1,12,28,4.0,6,4,100.0,34.0,3,0,1,0,1
24995,29,7.0,0,1,2,8,26,3.0,8,2,81.0,81.0,5,1,0,1,0
24996,24,0.0,0,0,0,8,12,4.0,3,6,63.0,54.0,2,1,0,1,0
24997,4,7.0,4,0,2,9,14,3.0,0,6,45.0,33.0,1,1,0,1,0
24998,11,5.0,5,1,1,0,10,4.0,6,0,34.0,11.0,0,1,0,1,0
24999,26,5.0,0,1,0,12,20,4.0,3,6,61.0,65.0,2,0,1,0,1
25000,2,3.0,4,1,0,12,29,3.0,8,4,32.0,87.0,2,0,1,0,1
25001,30,1.0,2,0,1,0,8,1.0,3,6,69.0,23.0,3,1,0,1,0
25002,28,1.0,2,1,1,12,22,5.0,7,0,51.0,18.0,1,1,0,1,0
25003,22,5.0,4,1,0,0,3,2.0,2,6,72.0,29.0,1,0,1,0,1
25004,25,0.0,2,0,2,3,4,1.0,4,4,76.0,13.0,3,0,1,0,1
25005,4,0.0,0,1,1,10,24,1.0,1,6,39.0,33.0,1,1,0,1,0
25006,6,0.0,0,1,2,6,13,3.0,4,6,66.0,57.0,2,0,1,0,1
25007,13,0.0,0,0,0,9,16,4.0,3,2,41.0,59.0,3,0,1,0,1
25008,29,4.0,4,1,1,9,13,2.0,5,6,80.0,0.0,2,0,1,0,1
25009,20,4.0,2,1,0,4,18,5.0,4,0,33.0,27.0,0,1,0,1,0
25010,18,5.0,5,1,0,10,25,6.0,6,6,64.0,33.0,2,0,1,0,1
25011,12,3.0,5,1,1,4,29,5.0,8,4,42.0,72.0,2,1,0,1,0
25012,1,7.0,5,0,2,8,1,1.0,5,2,77.0,25.0,2,1,0,1,0
25013,17,1.0,4,0,1,10,15,2.0,4,0,43.0,63.0,1,0,1,0,1
25014,26,6.0,5,1,1,3,21,3.0,8,0,66.0,1.0,1,0,1,0,1
25015,19,3.0,0,0,1,10,25,2.0,1,0,80.0,60.0,4,0,1,0,1
25016,4,0.0,5,1,1,12,30,3.0,8,6,65.0,56.0,2,0,1,0,1
25017,3,1.0,5,0,2,0,22,1.0,6,6,98.0,31.0,3,0,1,0,1
25018,2,4.0,5,0,0,9,11,1.0,1,6,40.0,15.0,0,0,1,0,1
25019,5,1.0,4,1,2,0,3,5.0,2,2,81.0,60.0,4,0,1,0,1
25020,17,4.0,0,0,1,0,9,5.0,6,0,90.0,70.0,5,1,0,1,0
25021,15,6.0,2,0,2,4,10,4.0,7,2,71.0,85.0,4,0,1,0,1
25022,26,1.0,5,1,0,12,23,5.0,7,4,40.0,34.0,1,0,1,0,1
25023,7,5.0,2,1,2,6,15,4.0,6,6,46.0,72.0,2,1,0,1,0
25024,14,0.0,5,0,2,3,9,2.0,8,6,62.0,77.0,3,0,1,0,1
25025,8,0.0,2,0,2,3,12,2.0,3,6,49.0,7.0,0,0,1,0,1
25026,19,0.0,2,0,1,9,13,2.0,5,4,77.0,66.0,3,1,0,1,0
25027,12,2.0,5,1,0,0,18,6.0,8,4,37.0,97.0,3,0,1,0,1
25028,9,2.0,4,1,2,9,19,1.0,8,4,91.0,76.0,5,1,0,1,0
25029,26,5.0,2,0,1,4,19,3.0,0,0,72.0,99.0,4,1,0,1,0
25030,27,2.0,0,1,1,0,9,4.0,0,6,70.0,25.0,2,0,1,0,1
25031,23,7.0,2,1,0,9,17,5.0,3,2,99.0,78.0,5,1,0,1,0
25032,15,1.0,5,0,1,3,24,3.0,1,2,60.0,60.0,2,1,0,1,0
25033,25,7.0,0,1,0,12,1,2.0,5,0,39.0,35.0,1,0,1,0,1
25034,12,5.0,5,1,0,4,21,5.0,1,6,79.0,27.0,3,0,1,0,1
25035,25,6.0,5,1,2,10,1,4.0,4,0,43.0,100.0,3,1,0,1,0
25036,25,7.0,2,1,2,10,28,2.0,8,6,70.0,20.0,2,1,0,1,0
25037,21,3.0,4,1,2,8,4,5.0,7,4,70.0,37.0,2,1,0,1,0
25038,11,3.0,5,0,0,12,11,6.0,2,6,78.0,93.0,5,1,0,1,0
25039,3,6.0,5,0,1,10,14,2.0,6,6,77.0,5.0,2,1,0,1,0
25040,10,7.0,5,1,0,0,3,3.0,8,2,92.0,9.0,2,1,0,1,0
25041,10,3.0,2,1,1,3,21,3.0,0,6,56.0,28.0,1,0,1,0,1
25042,24,5.0,0,1,2,8,2,4.0,4,4,38.0,9.0,0,1,0,1,0
25043,4,1.0,4,0,1,3,10,5.0,5,6,94.0,10.0,2,0,1,0,1
25044,10,6.0,4,1,1,4,16,3.0,4,4,86.0,100.0,5,0,1,0,1
25045,1,6.0,4,1,0,6,24,4.0,3,0,73.0,26.0,1,1,0,1,0
25046,23,2.0,2,1,2,8,5,5.0,6,6,39.0,24.0,3,0,1,0,1
25047,5,4.0,5,1,2,3,27,6.0,8,6,91.0,80.0,3,1,0,1,0
25048,1,5.0,4,0,2,6,9,2.0,2,0,49.0,28.0,0,1,0,1,0
25049,14,6.0,4,1,1,8,13,5.0,5,2,34.0,62.0,2,0,1,0,1
25050,9,0.0,4,0,0,3,1,6.0,3,6,53.0,81.0,3,0,1,0,1
25051,6,6.0,2,1,0,0,4,2.0,1,6,42.0,13.0,0,0,1,0,1
25052,15,7.0,4,1,0,12,18,4.0,8,6,54.0,0.0,1,0,1,0,1
25053,4,3.0,2,1,1,0,1,1.0,1,0,46.0,51.0,1,0,1,0,1
25054,28,4.0,0,0,1,3,3,6.0,6,6,54.0,33.0,2,0,1,0,1
25055,11,5.0,5,1,0,4,18,1.0,3,0,95.0,37.0,3,0,1,0,1
25056,1,5.0,2,1,2,3,4,6.0,2,0,58.0,96.0,4,1,0,1,0
25057,29,5.0,0,0,2,0,13,4.0,5,4,67.0,61.0,2,1,0,1,0
25058,1,5.0,0,1,1,6,21,6.0,5,4,64.0,72.0,3,1,0,1,0
25059,18,1.0,5,0,1,9,25,1.0,5,4,74.0,13.0,3,0,1,0,1
25060,1,2.0,2,0,0,8,8,3.0,1,2,45.0,96.0,3,0,1,0,1
25061,28,3.0,4,1,1,4,16,6.0,8,6,80.0,27.0,2,1,0,1,0
25062,30,5.0,4,0,0,10,23,6.0,3,0,92.0,94.0,5,0,1,0,1
25063,12,2.0,2,0,0,0,16,1.0,6,0,41.0,93.0,3,0,1,0,1
25064,10,3.0,4,1,0,10,29,5.0,8,2,94.0,82.0,4,0,1,0,1
25065,2,4.0,2,1,2,6,21,4.0,7,6,46.0,33.0,1,1,0,1,0
25066,18,3.0,0,1,1,4,23,5.0,4,0,59.0,63.0,2,0,1,0,1
25067,4,4.0,2,0,2,6,8,2.0,5,2,34.0,59.0,2,1,0,1,0
25068,14,3.0,4,0,0,3,9,4.0,6,6,39.0,86.0,2,0,1,0,1
25069,7,6.0,2,1,0,0,3,2.0,0,4,44.0,12.0,3,0,1,0,1
25070,1,3.0,5,1,0,4,9,3.0,4,2,89.0,98.0,5,0,1,0,1
25071,17,3.0,4,0,2,10,25,3.0,4,6,64.0,4.0,1,1,0,1,0
25072,27,4.0,2,0,0,12,21,4.0,7,0,58.0,69.0,2,1,0,1,0
25073,30,0.0,2,1,2,4,2,5.0,6,6,58.0,13.0,1,1,0,1,0
25074,1,4.0,2,0,2,9,11,6.0,7,4,30.0,84.0,2,0,1,0,1
25075,9,6.0,0,0,2,6,1,5.0,0,0,58.0,61.0,3,1,0,1,0
25076,3,3.0,5,0,2,10,4,2.0,3,6,91.0,90.0,3,0,1,0,1
25077,28,7.0,4,0,2,6,13,6.0,2,4,43.0,35.0,1,1,0,1,0
25078,27,2.0,2,0,1,0,18,5.0,2,4,41.0,96.0,3,0,1,0,1
25079,23,4.0,4,1,1,8,20,2.0,0,4,41.0,80.0,2,0,1,0,1
25080,11,1.0,4,0,0,6,17,3.0,5,4,49.0,66.0,3,0,1,0,1
25081,8,5.0,5,0,1,9,26,2.0,8,6,30.0,96.0,3,1,0,1,0
25082,26,3.0,2,0,2,9,24,6.0,8,4,53.0,93.0,4,1,0,1,0
25083,23,3.0,4,1,0,4,15,1.0,7,6,58.0,2.0,3,0,1,0,1
25084,7,0.0,0,1,1,3,4,5.0,5,6,32.0,5.0,0,0,1,0,1
25085,18,7.0,0,0,2,4,2,3.0,2,4,72.0,93.0,5,0,1,0,1
25086,19,7.0,4,0,2,8,24,3.0,8,0,61.0,28.0,1,1,0,1,0
25087,23,4.0,5,1,1,10,16,3.0,8,2,95.0,14.0,2,1,0,1,0
25088,13,4.0,5,1,2,9,21,5.0,0,6,54.0,52.0,2,0,1,0,1
25089,14,2.0,5,0,0,6,5,5.0,5,4,50.0,56.0,2,0,1,0,1
25090,11,3.0,4,0,1,6,6,4.0,8,6,88.0,19.0,2,1,0,1,0
25091,15,1.0,0,1,2,12,1,3.0,7,2,62.0,88.0,3,1,0,1,0
25092,10,5.0,2,1,1,10,8,5.0,7,0,34.0,71.0,2,1,0,1,0
25093,20,4.0,4,0,1,12,28,5.0,5,2,74.0,45.0,2,0,1,0,1
25094,28,1.0,5,0,1,9,1,4.0,6,6,98.0,68.0,4,1,0,1,0
25095,15,2.0,0,0,2,4,26,1.0,2,0,57.0,27.0,1,0,1,0,1
25096,21,2.0,2,1,1,12,2,1.0,5,4,82.0,70.0,4,0,1,0,1
25097,25,5.0,0,0,2,10,29,1.0,6,2,40.0,37.0,1,0,1,0,1
25098,1,7.0,2,0,1,9,2,3.0,6,0,51.0,40.0,2,0,1,0,1
25099,26,5.0,5,0,0,6,4,5.0,4,2,60.0,83.0,3,1,0,1,0
25100,22,4.0,4,0,0,4,15,5.0,4,2,84.0,52.0,3,1,0,1,0
25101,23,4.0,5,1,1,6,22,6.0,0,0,73.0,44.0,3,0,1,0,1
25102,30,3.0,5,1,0,6,25,3.0,0,2,32.0,77.0,3,0,1,0,1
25103,8,6.0,2,1,0,0,11,3.0,8,2,71.0,87.0,4,1,0,1,0
25104,22,3.0,0,0,2,6,25,1.0,6,4,75.0,40.0,2,1,0,1,0
25105,19,7.0,4,1,2,0,29,6.0,2,6,77.0,10.0,1,0,1,0,1
25106,4,6.0,5,1,2,6,18,2.0,3,6,52.0,1.0,3,1,0,1,0
25107,28,4.0,0,1,0,4,14,2.0,2,0,87.0,13.0,3,1,0,1,0
25108,10,6.0,4,1,0,4,6,2.0,2,2,88.0,43.0,3,0,1,0,1
25109,7,1.0,5,1,1,6,15,4.0,8,6,70.0,55.0,3,1,0,1,0
25110,26,4.0,5,0,1,12,28,6.0,0,2,89.0,14.0,2,1,0,1,0
25111,30,3.0,4,1,1,9,24,5.0,5,2,91.0,44.0,3,0,1,0,1
25112,25,4.0,2,0,2,6,17,4.0,8,6,94.0,15.0,2,0,1,0,1
25113,23,5.0,4,0,0,8,16,1.0,5,2,82.0,3.0,2,0,1,0,1
25114,4,6.0,5,1,1,0,5,3.0,2,4,78.0,70.0,4,0,1,0,1
25115,23,6.0,0,1,1,0,28,3.0,5,6,70.0,87.0,4,0,1,0,1
25116,28,6.0,4,1,2,12,25,4.0,3,2,46.0,44.0,1,0,1,0,1
25117,10,2.0,2,1,2,12,11,6.0,3,4,98.0,48.0,3,0,1,0,1
25118,20,4.0,0,0,1,10,2,5.0,1,2,64.0,58.0,2,1,0,1,0
25119,8,7.0,4,0,1,4,22,2.0,2,2,52.0,29.0,1,0,1,0,1
25120,28,7.0,0,1,2,12,21,4.0,5,4,56.0,24.0,1,0,1,0,1
25121,22,5.0,4,0,0,12,9,3.0,7,6,68.0,54.0,1,0,1,0,1
25122,14,4.0,0,0,0,12,22,2.0,5,0,83.0,97.0,5,0,1,0,1
25123,24,6.0,2,1,2,4,4,5.0,7,0,35.0,100.0,3,0,1,0,1
25124,20,0.0,2,1,1,0,12,5.0,4,2,31.0,87.0,2,0,1,0,1
25125,16,2.0,5,0,1,0,10,6.0,7,4,48.0,23.0,0,0,1,0,1
